"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PPP1R14D",2011.37873936327,-0.895604883041157,0.480091342176844,0.0183788943820433,0.0697675268220043
"RP4-756G23.5",21.5078312010064,-1.09255086318195,0.666498039588778,0.0183921909328888,0.0698020430284997
"TNS2",1680.18186680012,-0.793826222551627,0.405797004428504,0.0184087252103562,0.069848828471836
"CALM2P2",20.543613435608,1.01521614775665,0.588354224350764,0.0184255483375954,0.0698917591297198
"REEP2",171.902015089822,-1.23546264198847,0.888285786764843,0.0184284582913704,0.0698917591297198
"RELT",287.333659605186,0.863934103186495,0.450363523784794,0.0184491646857482,0.0699543115876143
"RP11-531A24.5",13.388415471513,-0.983428929801058,0.551807707126195,0.0184657187262228,0.0700010944589507
"RP11-588K22.2",312.255573508465,-1.27427498266396,0.984779971037773,0.0184780940819407,0.070032018748355
"PTGES2",3715.18794851725,0.97735695638694,0.538062387968696,0.0184919621332835,0.0700640752554608
"TCEB3",1364.85743760222,-0.600727471790338,0.280225367313563,0.01849747010281,0.0700640752554608
"APOL4",502.072978148728,-1.15922044637715,0.768302636811742,0.0184992113900229,0.0700640752554608
"USP27X",160.457226850768,0.859824257078363,0.451104032260136,0.0185262607639472,0.0701505208037808
"PDLIM3",2755.32844645363,-1.18625719067444,0.818766537392008,0.0185517647569834,0.0702186188283136
"LRP5L",184.704787549302,1.04751444606021,0.619943226351593,0.0185527030113112,0.0702186188283136
"C19orf73",46.8715154197007,0.935921863302389,0.51510871814555,0.0185663121329191,0.0702541127290311
"PEX19",2012.14553433727,-0.585261140342991,0.272551073403817,0.0185766825994371,0.0702642746617777
"IGKV1-16",719.709486172717,-1.21855245893546,0.86848044414733,0.0185779534251336,0.0702642746617777
"ESR2",27.8754990230353,-1.11498147896151,0.690010815346299,0.0185851019526371,0.0702642746617777
"HSPD1P1",12.4455608772338,1.04883676970395,0.616249636816172,0.0185865007768808,0.0702642746617777
"SLC6A4",104.871653469163,1.22873250208131,0.86477780759234,0.0185901565038057,0.0702642746617777
"NPM1P25",35.1538681406182,-0.847858438791989,0.440151967276701,0.0185956606052972,0.0702653371010662
"GLIDR",31.2847169791641,-0.958647074591008,0.527879035129007,0.0185989012622974,0.0702653371010662
"FGD2",358.343959285579,-0.918176185052814,0.499722225063089,0.0186352618673063,0.070386689728106
"ENDOG",391.178256881093,0.880750965879475,0.465483651524992,0.018646126316415,0.0704117082915066
"UBBP4",349.361766168758,0.696948960937869,0.337397779088569,0.0186524133710084,0.0704194342001419
"PRKAG2",1023.71226016475,-0.616163650407544,0.289378193975244,0.0186639373613879,0.0704469233799693
"MPV17",1256.11387744775,0.686924200361819,0.330602289410641,0.018671061158116,0.070457795333945
"FAM188B",40.6194504444672,0.698651435611108,0.339245603681778,0.018684616860378,0.0704869738127256
"ZNF316",992.007048551653,0.854487420981511,0.442404198771161,0.0186872837101673,0.0704869738127256
"SHOC2",1571.64394731528,-0.807405709551411,0.413446790630381,0.0187060793810978,0.0705418446613101
"OTUB1",4421.33902397229,0.678446930429511,0.322793765468406,0.0187282061942935,0.0706092496934716
"PPP5C",2765.59609114594,0.686263711657308,0.330377665235727,0.0187575089103713,0.0707036726328731
"PIEZO2",114.942507916013,-1.01467552905119,0.589837533536736,0.01879677945207,0.0708356164371699
"CHSY3",45.2618004135282,0.945979300638429,0.521730805003249,0.0188049118409105,0.0708366957225256
"SYNDIG1",81.636495256211,0.964698512678917,0.539992839394378,0.018805598334431,0.0708366957225256
"TFAP2C",103.641568090957,0.993434859522866,0.565795309885387,0.0188156661621968,0.0708585441045851
"EFCAB14",4132.37190735387,-0.630162202724617,0.299092479673264,0.0188291237382163,0.0708869674112598
"U2AF2",7311.42063628187,0.685254179033959,0.327406697565069,0.0188317521832731,0.0708869674112598
"SH3D21",385.614197210782,1.03382843052783,0.603967699486083,0.0188887435023402,0.0710804322990317
"TTC39A-AS1",28.2188857936771,-0.966605273504965,0.55162140117292,0.0188917136867211,0.0710804322990317
"CTNND1",15046.087438275,-0.723058656904007,0.353543555475314,0.0188959906147871,0.0710804322990317
"TSEN2",356.661706586554,0.646795104489089,0.307817487593517,0.0189056992022352,0.0711008447460734
"N6AMT2",249.919019438308,0.894079978277278,0.477945333741609,0.018952045453617,0.0712382774368455
"AP000442.1",15.2694108264022,0.867520936179603,0.458447843596476,0.0189530531231899,0.0712382774368455
"VGLL4",1324.93912548271,0.525355351358842,0.239522200528763,0.0189618421725665,0.0712382774368455
"CD55",4046.65121661923,0.831457709265237,0.425042438112133,0.018962762217181,0.0712382774368455
"CSE1L",3159.24135666486,0.703819825258,0.340093650482501,0.0189636946682039,0.0712382774368455
"CAMKK1",444.746365804139,0.737349609044579,0.364410087251081,0.0189702010012917,0.0712465997343241
"MYO5B",4885.46274377223,-0.802457104410599,0.415326776856772,0.0189808223438934,0.0712703695608337
"FAM124A",137.685698569514,-1.16858550434185,0.784143959413981,0.0189918891066205,0.0712958007520523
"GNB2",10160.6009940791,0.811552226198781,0.410167723906725,0.0190094087799914,0.0713452290797634
"ILKAP",998.771781471685,0.594801186349412,0.278356515635446,0.0190141106234124,0.0713452290797634
"TIMP3",367.553963453396,1.04419916518871,0.619715476638474,0.019017946513312,0.0713452290797634
"STK32B",55.0263951228123,-0.986192474284316,0.565642780389329,0.0190293817122581,0.0713720022476471
"CFP",178.490244736297,-1.02610504596682,0.607477834034854,0.0190359242551994,0.0713804169677802
"SKOR1",24.4306140616338,1.21550340297474,0.866517757559069,0.0190482363455112,0.0713953345556074
"MON2",1057.79273679814,-0.68913288325757,0.33532186438911,0.019048502293504,0.0713953345556074
"TCEAL7",166.356475041123,-1.25642118210631,0.966344633574141,0.01905806149856,0.0714150424558994
"PURA",1033.93907912187,-0.754890875836127,0.379794802293861,0.0190688490640295,0.0714393433797712
"SRPX",616.482543020825,-1.11320041553651,0.712604016594673,0.0190812005169884,0.0714694909506149
"COL9A1",156.393600065643,1.22025579000869,0.865990810885521,0.0190999616261191,0.0715236271628511
"PEPD",3287.94992202247,0.772039884409906,0.383804391412455,0.0191085467347035,0.0715396414843331
"PGBD1",94.2662281289013,-0.805623270872731,0.413526586539431,0.0191177411400608,0.0715523289929228
"SGK3",270.226059368742,-0.741507767840403,0.367802210952871,0.0191205543086966,0.0715523289929228
"CTNNB1",17162.3079663675,0.666942511514638,0.313200815164412,0.0191471557544514,0.0716282343080392
"SIVA1",3446.71346734552,0.992086416020502,0.56025962723107,0.0191494659174528,0.0716282343080392
"PPAN",196.361903470629,0.691114607787486,0.335809975986287,0.019165366398985,0.0716715638938619
"UQCRFS1",3907.40544311556,-0.636672797506751,0.303872947999796,0.0191760489319322,0.0716953651127678
"RNF144B",282.014498529102,-0.860791302150784,0.455511342551476,0.0191811847823573,0.0716984223607072
"ZC3H8",330.780212705072,0.754315570553646,0.377887897477192,0.0191990587897815,0.0717353855155945
"PRR14L",1374.16262200115,-0.80567549260918,0.418128119657052,0.0191997141189654,0.0717353855155945
"ISL2",63.5633429055518,1.25798831754527,0.963558072670809,0.0192197044903944,0.0717939197656936
"ASIC3",27.0776638934527,1.02687199557278,0.610545692891448,0.0192257384288159,0.0717989743563778
"EFNB1",5843.34290561897,0.961376013775556,0.535962029340148,0.0192338900467908,0.0717989743563778
"ZNF584",248.083077026704,0.667091708643272,0.321294531009704,0.0192340302298945,0.0717989743563778
"DSCR3",2071.30780413563,-0.592738923869962,0.277357446514636,0.0192435073402086,0.0718182054117383
"GSTM2",245.76218052257,-0.934841016452782,0.518845280185211,0.0192711542471951,0.0719052236225678
"PKP2",5524.4158432945,-0.793083453622164,0.415221844759749,0.0192789540122984,0.0719181650011688
"IGHV3-43",152.444752186026,-1.30880229988598,1.22396589002228,0.0192853552184714,0.0719258845569406
"PRPS2",2726.83469147685,0.639046165064081,0.30335870409193,0.0193093459733462,0.07199918718649
"CTGF",4356.18813215329,0.935078511901529,0.515684145791597,0.0193321345209932,0.0720588594698797
"DNAJB5",657.727291081786,-1.18109846717083,0.82097782707325,0.0193340290856609,0.0720588594698797
"NCKAP1L",1167.25369983908,-0.995103545646812,0.579378950573769,0.0193393369040046,0.0720590554554046
"MYH11",83415.8275502142,-1.01194710614125,1.71888277218755,0.0193427613927209,0.0720590554554046
"IPO5",6287.18128450902,0.774915979711614,0.391165636476248,0.0193550664965982,0.0720887223215606
"NDUFB1",1595.61126342875,-0.659856955209778,0.314792521030348,0.0193820888881541,0.0721731787169568
"NSUN5P2",36.6984751331916,0.967689301477295,0.545779242104432,0.0193979294914038,0.0722159688958002
"BATF2",1224.35814156306,-0.995537112141185,0.581263097576405,0.0194241319697271,0.0722848614926814
"BCS1L",987.82329080123,0.852286751203905,0.447379584369732,0.01942514165143,0.0722848614926814
"SLC52A1",65.668098797949,-1.06673042869038,0.6580373350132,0.0194534476633835,0.072367227807941
"CASP8",1079.27420469168,-0.804950460137439,0.418969445121734,0.0194559928291164,0.072367227807941
"NUDT16L1",1568.39061428701,0.706188039825401,0.348300660343526,0.0194606502960078,0.0723683398689618
"FAM195A",2960.33165224656,0.922241040037234,0.504316513121775,0.0194863824045207,0.0724478041748012
"CLU",8299.87639008079,-1.05790209040068,0.655131905385427,0.0194968464489984,0.0724704809579515
"SBF2",1089.32090276183,-0.546149210746303,0.251241384249308,0.0195131885720493,0.0725149917301491
"ZNF91",647.106810013218,-0.784837358630174,0.403644254256495,0.0195293614329678,0.0725364225957313
"PALLD",8969.71554486041,-1.06354008491495,0.664980660084193,0.0195300192977244,0.0725364225957313
"TAF1C",1125.70288965939,0.834306050048714,0.435499299337314,0.0195368967023376,0.0725364225957313
"AADACP1",107.609093084067,1.08644914691377,0.672675800718388,0.0195397656131788,0.0725364225957313
"LMAN1",2649.07428191988,-0.811436454589578,0.422694633809791,0.0195470270861451,0.0725364225957313
"MICAL3",1310.93417809018,-0.834395333807131,0.439558641501146,0.0195472193573137,0.0725364225957313
"FHAD1",55.1378635663199,1.14526667217092,0.750334498093343,0.0195495357212658,0.0725364225957313
"SLIT2",489.288356843422,-1.0732547094112,0.668880747354041,0.0195586220072805,0.0725539231029682
"RP11-760H22.2",74.4483208478542,-0.81589117973922,0.421193559041087,0.0195690409126027,0.0725763581221478
"MRPL9",1382.90221994207,0.520129529846374,0.238577145113049,0.0195826694502023,0.0726106841338005
"MRM1",441.638774139421,0.888743604263662,0.479596205617818,0.0195978576699481,0.0726453715336473
"SEC13",5252.47825866743,0.665605434651312,0.321046367061717,0.0196036047698128,0.0726453715336473
"UBE2FP1",35.0052878038014,-1.02449305427956,0.600468606558177,0.0196051499543648,0.0726453715336473
"NFE2L1",10518.6674218583,-0.617414163625322,0.293468316270184,0.0196237557162959,0.0726879570869115
"ALG1",1173.2390277888,0.724179919807004,0.358071177578925,0.0196297272081378,0.0726879570869115
"COX7C",9222.14068086907,-0.578828882147738,0.27111862490011,0.0196321324105591,0.0726879570869115
"B3GALNT2",376.495842298825,0.660271285131753,0.318719728903154,0.0196341536698867,0.0726879570869115
"RPP21",376.801777094835,0.727941732091705,0.3619787513872,0.0196635571912576,0.0727805848425417
"LINC00152",208.930232341146,0.921408887112629,0.50851013215566,0.0196756774865849,0.0728092152857713
"PANO1",9.51374445205663,0.966470828863366,0.55657593656674,0.0197380560952724,0.0730171592920269
"CRHR1-IT1",388.161062320207,0.740258538547789,0.37104138017809,0.0197406665900933,0.0730171592920269
"MAP1S",2126.63772762568,0.930524766726035,0.511939323498366,0.0197453436624804,0.0730181929113196
"RP11-347C12.10",123.084393490393,0.832344807134383,0.435241558547453,0.0197900407518935,0.0731671869615763
"MAGI2-AS3",259.888063762289,-1.07977787273728,0.679455905496048,0.0197968376186595,0.0731760222217769
"U91328.19",123.107941689614,-0.844121113991397,0.444729217873238,0.0198080080026863,0.0732010159974634
"RAB11B",6518.91917700206,1.03034623747872,0.602323186922391,0.0198502733990255,0.0733408855178949
"OR51E1",68.9063249201947,1.02231771928764,0.608252666321447,0.0198948439706896,0.0734892078507965
"RGS14",596.800459568647,0.695010684826343,0.340798477685901,0.0199142701027644,0.0735446042674153
"ERBB2IP",2558.72952905793,-0.837337115123049,0.443195902868927,0.0199329372105748,0.0735971735477838
"CITF22-92A6.1",81.0351538548994,0.938622437570713,0.526857895823733,0.0199470205236318,0.0736327987493069
"SCAMP4",2710.24540114165,0.690868022933954,0.337680637718902,0.0199586744363381,0.0736594421740293
"AKAP8L",1014.26188129549,0.754792618111874,0.381297213467521,0.0199765063929267,0.0737088693662566
"SPACA4",85.0433559880372,1.19669287104799,0.852248910716825,0.0199886943644346,0.0737374541717556
"USP36",1699.56449035758,0.78716377007722,0.402522945544877,0.0199987522989662,0.0737581704069379
"CCDC144NL-AS1",33.5974322009535,1.11511529213753,0.727446128685175,0.020013907211859,0.0737976716290712
"KIF1C",7947.23469524154,-0.584567365662004,0.271850036762041,0.0200354371652147,0.0738606569030251
"ULK4",107.002348784281,0.682650879911542,0.33299193473637,0.0200821575094467,0.0740164579993014
"ASMTL",1757.90694073095,0.825866471379412,0.432446846927769,0.0200942210732535,0.0740444843986464
"LINC00483",756.296308818529,-0.76375292618779,0.391939229790036,0.0201551815926153,0.0742421347068777
"ANKDD1B",91.2389400293466,-0.909750550699241,0.507608715511386,0.0201571761003542,0.0742421347068777
"NEURL2",28.3713549903986,0.914898502934261,0.508670718813824,0.0201636041514903,0.0742421347068777
"NUDT11",45.791891332614,-1.16355786836596,0.789458529685213,0.0201657448523258,0.0742421347068777
"CDK16",4682.40980212761,0.953081345414895,0.53852973011983,0.020188198795572,0.0743083247177295
"MAFG",1632.28795757026,0.70558331205365,0.347027365172299,0.0202095961441204,0.0743646959824822
"A2M",14669.9885569228,-0.889211316637789,0.495429405231262,0.0202148529709324,0.0743646959824822
"CLEC10A",395.87196560156,-1.21732543368613,0.922196454416106,0.0202169499918649,0.0743646959824822
"MED10",967.019778365477,0.676180579410247,0.329565436746869,0.0202591120690645,0.0745032772524357
"UST",184.76899593827,-1.11689225369537,0.741777035245588,0.0202677973117798,0.0745187127025669
"AC012314.8",35.9484803229683,1.1034042312607,0.714688097806018,0.0202730432190335,0.0745214986957785
"RP11-30P6.6",262.670362489093,-1.01794999495249,0.613700878384302,0.0202776156378637,0.0745218083335744
"INHBE",17.4734344201389,1.07716811399754,0.683595442752364,0.0202883321931148,0.0745446930149321
"RBM14-RBM4",38.6391370919522,0.743866822938834,0.376300544816915,0.0203184399817007,0.0746388003221591
"DARS2",980.480285882604,-0.601819325265444,0.285189443338793,0.020330108580112,0.0746651455129792
"SNX7",1201.27176499776,-0.616013246724205,0.29557934916906,0.0203387789082372,0.074680469923125
"LRRC16A",1502.97458041345,-0.722467886985131,0.360251112346854,0.020346034691275,0.0746839302122413
"RPUSD3",941.308407309441,0.558453281527806,0.262492101713261,0.0203487171934582,0.0746839302122413
"IFIT2",523.914900462183,-1.14475863978778,0.7868071974374,0.0203662989874769,0.0747238929614925
"OTUD5",3179.51859086988,0.783934003785587,0.39655282990299,0.0203686063324329,0.0747238929614925
"TRAF2",1021.99569049505,0.663609500772012,0.322917503049826,0.0203797639834383,0.0747483104000463
"RP11-379F4.7",21.5004364263344,-0.917664791712737,0.497694630554875,0.0204050833581306,0.0748246475438164
"TCEANC2",379.673091662471,-0.491711028829946,0.226128044035653,0.020448282998329,0.0749665027388506
"CLIC4",4711.82076958199,-0.988991380755173,0.588168253589987,0.0204858054226838,0.0750812355062304
"ITFG1",2107.64837722505,-0.628166966274524,0.304332688771684,0.0204915018295231,0.0750812355062304
"PLD3",7364.68730759047,0.678564802516027,0.333076211844667,0.0204931437794649,0.0750812355062304
"CYSLTR2",49.6404699718125,-1.08208045204352,0.677479482830535,0.0205173507537197,0.075153340373872
"CGN",6327.05901270541,-0.938834886887488,0.551207845568279,0.0205328488205053,0.0751935204710342
"EIF4H",6935.30107762749,-0.515823655872252,0.238519181457235,0.0205538791177782,0.0752539380091707
"TOLLIP-AS1",35.1861197806287,0.736559866819839,0.368943612410777,0.0205604826341329,0.075261519765684
"TSACC",12.6869060388229,0.977147843002474,0.577212404254797,0.0205792440057741,0.0753135921251651
"CRLS1",1847.55491966723,0.58584131366203,0.276123863622473,0.0206171039737346,0.0754355210180451
"RHOT2",3562.22637209576,0.896589216969543,0.486445614512039,0.0206271792210801,0.075446936626373
"NUDC",3624.36430231068,0.598557501152362,0.285037833041069,0.020629311749201,0.075446936626373
"IGIP",263.256299700968,-0.681325010387317,0.335376260596053,0.0206359558155912,0.075454615803144
"DCUN1D3",453.074190399102,0.678829524959683,0.333070839905133,0.0206449857955459,0.075471013683233
"NDUFA5",2114.88976510059,-0.869344854014374,0.473921654043023,0.0206574561591927,0.0754999784431512
"RALY-AS1",59.589004711057,0.622299863335377,0.297930510239638,0.0206802997321021,0.0755668346724962
"TRAPPC4",1954.43709348197,0.518638335362201,0.239995047632727,0.0206894202831519,0.0755835279167116
"MCU",2473.60147413491,-0.700704918226685,0.351610210786696,0.0207064421149506,0.0756290727841266
"COX5A",6302.96648962308,-0.653277526539185,0.315799977033949,0.0207718384875115,0.0758286314819303
"TMEM182",187.80704325015,0.850346966392533,0.454844250115499,0.0207727095628629,0.0758286314819303
"TLK1",1739.08849034871,-0.693809053791827,0.343157963018134,0.0207779997410075,0.0758286314819303
"SLC1A1",863.166511033569,-1.01123049469913,0.610674131014871,0.020779346738303,0.0758286314819303
"RFNG",1150.82196955741,0.58541147262148,0.27744961105092,0.0208103862673231,0.0759122987674448
"WWC3",1366.64407787448,0.762971572671692,0.389518477612107,0.0208114179709353,0.0759122987674448
"PCDHB11",29.5113874793949,-1.07100167480977,0.680081124870373,0.0208537172605658,0.0760498838995025
"AC025335.1",156.244600433998,0.984835386242346,0.573867373070857,0.0208681818507453,0.0760770661004267
"WSB2",3309.2719181016,-0.525224503915346,0.243531663121891,0.0208703346234307,0.0760770661004267
"UPK3A",71.6430749074936,1.2773326067963,1.15794737464699,0.0208869854771019,0.0761210506720369
"RP11-566E18.1",46.9713865273247,-0.898444412425683,0.496109958044254,0.0208981058734786,0.0761448650259466
"UCKL1-AS1",35.599437757918,1.13063029621306,0.760746538440057,0.0209262545264193,0.0762306999027351
"ERC1",1233.2877236917,-0.644035744641981,0.313657861309256,0.020937964895288,0.0762566284539069
"USP1",1241.47362779746,-0.721523505651341,0.364567057405725,0.0209617448493244,0.0763264937452156
"C6orf136",1097.23126006823,-0.703961062741719,0.353575436485583,0.0209776809141818,0.0763677732732021
"SDK1",281.647250331701,-1.00201309179201,0.604825421396235,0.0210200950838484,0.0765054052547609
"PRRT3-AS1",65.3877743999031,1.0972049331604,0.715118767913375,0.0210410503955239,0.0765648916868898
"RP4-583P15.15",28.7926572655026,1.12849676668903,0.762459551798482,0.0210524198136618,0.0765894782178003
"RP11-267J23.4",41.6858275608565,0.803320175614968,0.423017649646654,0.0210656188583075,0.0766207087674343
"ALDH3A1",433.407785144728,1.08748688123573,0.694195711054488,0.0210820651613691,0.0766637341084914
"CTB-63M22.1",118.527479284617,1.1187748029896,0.740957214593222,0.0211154278408565,0.0767682425814719
"LRRC8B",500.25945020475,-0.667913485459917,0.328698448692455,0.0211309157960233,0.076807733335633
"ZNF628",315.357380861149,0.937058007381447,0.533859899799607,0.0211518736449314,0.076867084701344
"ZNF549",120.83801928421,-1.09149331227298,0.706882336416027,0.0211600071057496,0.0768798157513931
"TMEM185A",358.10001343073,0.611689931822214,0.29381355223113,0.0211820986732978,0.0769432435728366
"USPL1",673.528104704173,0.740426149586728,0.376215252143795,0.021193309398048,0.0769671280063845
"MON1A",574.516163776315,0.832438389472127,0.443892393310834,0.0212063941292482,0.0769978062807865
"ORAI1",1152.10545960396,0.925140714459325,0.522777007837134,0.0212245331584216,0.0770468186625343
"SPATA2L",751.192130132554,0.891070833123511,0.49071042381738,0.0212985593239149,0.0772986402217013
"NOL6",1929.00849955809,0.841491843057171,0.448013717251958,0.0213180960222437,0.0773400793258112
"CBFB",1305.73534992167,0.68285355131012,0.337865557379365,0.0213192931266103,0.0773400793258112
"PPM1G",5389.41327610384,0.766354115473892,0.392356048899762,0.0213335200754705,0.0773747853501773
"SGMS1-AS1",81.4425071454265,-0.856266319781054,0.463966522569159,0.021349349835131,0.0774152881988459
"TGM1",24.7249755261691,1.04241561784307,0.648453211677235,0.0213697826405508,0.0774724609091062
"RPL5P4",21.6024669013378,0.937180569007702,0.546836140526241,0.0213796004893278,0.0774911343647236
"SNRNP70",5220.92161496907,0.729461913773937,0.364340726606078,0.0213934877272893,0.0775245460986275
"ID2",3657.55271549336,-0.726828029317554,0.371202097112432,0.0214212333701519,0.0776081516207729
"CTD-2331H12.5",40.8888500367084,0.820213116095337,0.433180982547233,0.0214426384757162,0.0776536097934393
"DEF8",1704.82520103969,0.769952096671846,0.393305969532677,0.0214458268031873,0.0776536097934393
"NUDT7",135.85585893427,-0.663009977685123,0.328370930637425,0.0214478110402742,0.0776536097934393
"IRF2",1728.49524919693,-0.606306970034906,0.292112186420386,0.0214620363054002,0.077688173275532
"IGFBP6",615.857891612073,-0.99976936289472,0.607408021839888,0.0214825167041814,0.0777453590575912
"UBE4B",1752.05588665003,-0.504478146444044,0.234739440493619,0.0214918862714293,0.077751688942257
"ZYX",8695.35535019347,0.750512103255301,0.380178036323449,0.0214936311879643,0.077751688942257
"MCOLN3",141.704372664339,1.21147929711716,0.916588956785274,0.0215040127201726,0.0777555461755348
"GEMIN8",619.996945324306,0.804787701386383,0.423918714199965,0.0215040633605189,0.0777555461755348
"EID3",34.5675233635271,-1.06691662965239,0.671638579916826,0.0215301706428679,0.0778329965935506
"SELE",58.5787095971784,1.02635737434664,0.630654161166965,0.0215398192184301,0.0778509269270383
"NHP2L1",4021.01377603103,0.50246838239715,0.235332149178089,0.0215464773932089,0.0778580436641657
"TMEM170B",154.791639794666,-0.917824712474849,0.520312126619446,0.021563694903952,0.0779031964491573
"IL15",228.085434452599,-0.971237083526544,0.573297187877328,0.0215683566656695,0.0779031964491573
"MFAP4",3699.89510284499,-1.03335345189461,0.650619209408388,0.0215847323077168,0.0779453882638819
"MTFR1",1139.3045321224,0.746922531250716,0.381617326731258,0.021597653203877,0.0779750888882744
"RP11-290F5.2",14.6970793994626,-0.969363071883035,0.57127303050516,0.0216134408876231,0.0780151244561074
"SLC25A12",864.909321151349,-0.631513634901393,0.307909621064126,0.0216688002752732,0.0781979482222637
"C1orf56",190.238278868183,0.720390493305155,0.365107405460085,0.0216928047086935,0.078267563968524
"GAS7",1153.57530161375,-0.963876784545493,0.569857179099894,0.0217020866637728,0.0782840423561336
"KCND3",253.840622677692,-1.06891529446488,0.694806612102315,0.0217297552809091,0.0783668237802376
"WDR45B",3965.12895019599,0.599366901923884,0.283253077724383,0.0218225275517775,0.0786843099825655
"PFKFB3",1712.71534696722,0.653251936502152,0.318112730138466,0.0218359049357595,0.0787047502581698
"CD82",2005.31633835047,0.617089991782086,0.297908913240785,0.0218376767308714,0.0787047502581698
"CALB2",288.379296094292,-1.10696475872793,0.754547917025648,0.021850118242625,0.0787325007162641
"RP11-175B9.3",92.4375248066996,-1.15900221814859,0.827755602219758,0.0218958647655851,0.0788802209953949
"COL23A1",41.8615477142584,-0.945734135518095,0.550290383800623,0.0219019583196312,0.0788850576874527
"C14orf79",211.565593211245,0.701948593707917,0.352392487872827,0.0219095428056384,0.0788952610593842
"RP11-66N11.8",30.3261890544913,1.06505169430887,0.674045675812115,0.0219162109905658,0.0789021611637804
"SPIRE2",2909.2080951494,1.05003768771696,0.659952501747735,0.0219226283557515,0.0789081554777581
"CYB5R4",942.736233718301,-0.736358053336259,0.380737228509847,0.0219379965409118,0.0789463577298003
"GLI3",309.078175196299,-1.08456350557099,0.721153921375177,0.0219703174522151,0.0790455365063011
"UBE2MP1",22.4992801959972,1.03788322602083,0.656478369549706,0.0219944732178703,0.079115301843483
"NEIL2",513.167756501525,0.757120877644538,0.388598140764604,0.0220054896993366,0.0791364475938659
"MUL1",1347.03370134708,-0.608829959836725,0.295813000829278,0.0220098840633867,0.0791364475938659
"TMC6",2679.31167482006,0.878742191216025,0.486321144443784,0.0220284775597955,0.0791861531506484
"RP11-278C7.1",33.3496284524488,0.720476740495123,0.365280875158875,0.0220740589033532,0.0793328298768996
"PNPLA6",4746.30569132754,1.04572176785632,0.644642269827954,0.0220972407133981,0.079398957975603
"PRMT3",553.968576062604,0.685276193013784,0.3421539759462,0.0221478757010735,0.0795471003173066
"MTF2",546.145753736712,-0.686151590810257,0.346469569911302,0.0221480513591248,0.0795471003173066
"ALKBH7",2699.27470651677,0.670306070200697,0.332218954191482,0.0221603999666866,0.0795742389807231
"SRSF5",5205.3005348016,-0.662478245634697,0.329492008792577,0.0221738401133335,0.0796052845928193
"GOLGA8B",206.119882014896,1.02525801599981,0.635041698536009,0.0221956759226921,0.0796605283230361
"TMPRSS4",12356.753413463,0.788803072634308,0.409296606293167,0.0221994401694153,0.0796605283230361
"LHFPL2",1832.28057110384,-0.769537074573541,0.406933585795362,0.0222036211201524,0.0796605283230361
"FAM26F",365.976789658436,-1.21940034942044,1.04427244696468,0.0222231611563547,0.0797134084770172
"TPRG1",42.949463811419,0.986238697922475,0.587723595149957,0.0222412645761109,0.0797611138275909
"RP5-857K21.7",135.348900525397,1.14605222568023,0.816966566911796,0.022272029985292,0.0798305042505395
"HINFP",886.775872010901,0.556847459537561,0.264473946052896,0.0222732969930279,0.0798305042505395
"ATP8B3",33.053675292381,0.781349003979231,0.415312285903499,0.0222750377133672,0.0798305042505395
"DZIP1",262.502090371421,-1.03249659639051,0.65501254433475,0.0223119159717308,0.0799454149319418
"HSPA2",1870.48878470558,-1.05001906686196,0.679419713202854,0.0223187657685374,0.0799527048157057
"PSME2",7435.46282177991,-1.01278263956743,0.635629126180997,0.0223401317154298,0.0800119816658749
"RP11-541N10.3",86.7895614671966,-0.762230947389653,0.399130543596296,0.0223921975060823,0.0801811618268256
"KLHL6",500.07206755977,-1.10567397488854,0.766573016552683,0.0224245208303692,0.080262495572584
"ZFAND4",198.161622709716,-0.803831895459782,0.429346684515114,0.0224245794363537,0.080262495572584
"MTA1",1595.1958758554,0.700080712292492,0.352872328214064,0.0224344679646139,0.0802805832078555
"NRDE2",445.381391571213,-0.578309703203548,0.278333876588141,0.0224802447113712,0.0804270595103659
"LY9",141.208367352435,-1.05721151765139,0.684706834031451,0.0224978145186844,0.0804725791185344
"CALM1",19259.3976307452,-0.659754215804878,0.328483862258771,0.0225032429296399,0.0804746598328108
"RP11-158I9.8",42.3088107678006,-0.95132922010921,0.551255143541381,0.0225089199210096,0.0804776284169776
"RP13-942N8.1",23.8668292024457,0.985438475025735,0.600458050663834,0.0225153661450563,0.0804833454192711
"CRK",3054.14050259785,-0.527838259643798,0.249685788294179,0.0225315337167631,0.0805238023747599
"SMARCA2",2930.30169856983,-0.63296202582438,0.309045800852672,0.0225862565640276,0.0807020021495834
"ASB8",1111.185824201,-0.622463574782061,0.305878097553233,0.0225963871791951,0.0807208288991728
"TPT1-AS1",324.51631118053,0.853589429678623,0.467753981386215,0.022602042459993,0.0807213416823149
"SOS1",1469.59693460161,-0.740974325205965,0.387150262887655,0.0226072717678039,0.0807213416823149
"GNA11",7816.67403821092,-0.910401359119636,0.540708065030402,0.022611115403785,0.0807213416823149
"OXSR1",1757.0865913359,-0.606662967323536,0.295790452062958,0.0226253161923885,0.0807546754209841
"DOCK5",1200.47069268873,-0.769941257717007,0.409618540167006,0.0226306549929649,0.0807563712665353
"MACF1",3748.9744116409,-0.729613034257926,0.377833508245124,0.0226613445880759,0.0808485100000886
"PLAGL2",2179.17114228493,0.868464110890455,0.480414704177455,0.0226766595103649,0.0808684780026675
"SHKBP1",3311.08507827317,0.805208320072571,0.429346058067217,0.0226766823404252,0.0808684780026675
